,UVP,ADN,PAE,RFJ,V,HYJ,45A,6OP,2AU,M5M,DJF,50L,UZR,UY4,MNU,ZBU,CAR,2DA,1RN,50N,2IA,9SY,16B,7OK,KAK,1W5,TSE,5UD,365,574,PDI,0U1,JMC,4DU,CG1,AT7,ZBC,N5M,VC7,M1Y,QSK,IMP,C5P,UPV,6U0,RPC,3PO,XAN,6F7,ALA,56B,AI5,UD5,N7X,PQ1,XNY,F2T,1SC,A9Z,PYY,EQ0,U2L,GDO,THR,5CY,5CG,N79,U5M,9SI,I2T,GCP,S4C,6FU,ONE,UTP,FMU,2DT,XUG,CVC,2AD,8AH,M7M,O2Z,5IC,AS,5FU,PST,BTN,10C,DCZ,GMX,TG,ACE,U4M,8RJ,PGP,UOA,75B,ZHP,PYO,KGV,30U,U23,TM2,XMP,VAL,T06,ANZ,A2L,ADS,6NW,GFL,MMX,UBD,U34,U5P,G3A,APC,AP7,G5J,A7E,UAR,A5O,CTP,9QV,GP3,7AT,F3O,2OP,QSQ,A7C,HFA,AVC,AG9,6OO,2SG,Q61,U5R,31M,7SN,5GP,7S3,8XG,US3,5AA,8XA,73W,8OS,PO2,C2L,O2C,8XC,G2L,PRO,8XU,GAO,N6G,UMO,6MD,AET,ZJS,URU,RY,T39,5HM,MTU,FME,A2P,ACA,3DA,SRA,3DR,MUM,P,IG,GTG,NF2,L3X,POP,PO4,IC,0A,RIA,SC,8NK,ZCY,DOC,JMH,ZGU,PHE,F86,GRB,ZAD,US5,5CF,C4J,UFB,CSL,UOB,U33,A5M,RSP,BGM,C5L,LV2,K1F,A3P,TRP,E3C,ZTH,BRU,S9L,8AZ,UY1,6IA,4PC,LKC,UMS,SUR,BGH,P4U,GTA,E6G,G46,RUS,MHG,M7G,U37,B9H,70U,PHA,DA,12A,UNK,FHU,GMP,U36,ATP,YYG,DT,LHH,LCA,IU,A44,CH,DC,B8K,F3N,DU,23G,TLN,31H,QUO,GF2,DG,B8Q,U8U,P7G,M7A,I4U,E7G,B8N,RSQ,CFL,2PR,C43,AF2,0U,YG,G48,B9B,B8H,GDP,8AN,CM0,T6A,3AU,CBR,B8T,B8W,PPU,A23,CFZ,UFT,SSU,2MU,LCG,0C,CCC,0G,CBV,3TD,5BU,1MA,1MG,LCC,MIA,M2G,GTP,2MA,4AC,G7M,I,6MZ,4OC,UR3,H2U,4SU,7MG,P5P,OMU,MA6,Y5P,A2M,OMC,2MG,5MU,OMG,5MC,N,PSU,U,C,A,G,6FC
UVP,1.0,0.8876281897876519,0.9515861841747731,0.7614348006698489,0.849160911704407,0.8522954045701576,0.8389438857030268,0.8274727096690037,0.9267634892736193,0.9173050356421714,0.7229440591341428,0.8522954045701576,0.7197680389274809,0.912617048131303,0.8388285033680297,0.8747374737473751,0.8491609117044069,0.7510167254219595,0.912617048131303,0.9504518963946763,0.9152027674571689,0.7865552296923429,0.20192052835366248,0.9005931036514971,0.8926129110528351,0.5079626055575553,0.8531768666344164,0.8429967760059558,0.8214402107763225,0.780162481108032,0.9749474947494754,0.5349109152942216,0.3808476239318433,0.7987754534508499,0.9504518963946764,0.8626393314440008,0.912617048131303,0.8126616147566988,0.8026500147678498,0.7778273198666961,0.7665509319907913,0.8815705678503081,0.8656521556350429,0.9399780733682317,0.8008755181651388,0.84087684972398,0.823828235411997,0.305279186131402,0.8008755181651388,0.9515861841747731,0.8522954045701575,0.84087684972398,0.8756637072799075,0.836796087737331,0.658620403231936,0.8116756587148369,0.7665509319907913,0.7146444178612753,0.8493804985418592,0.8118339765970112,0.962594764818605,0.913636694281172,0.8026500147678498,0.7059670743056167,0.7859272485153243,0.7444601635168171,0.8390145906237106,0.8376504731003498,0.9504518963946763,0.849380498541859,0.8161015438129171,0.8887626597286848,0.9152027674571688,0.9633847633861461,1.0,0.8887626597286847,0.9062267870482651,0.9285532947128626,0.6970737529043467,1.0,0.8876281897876519,0.9515861841747731,0.849160911704407,0.823828235411997,0.9285532947128626,0.9399780733682316,0.9499318282115208,0.8815705678503081,0.9498949894989503,0.9623982328498012,0.9749474947494754,0.892612911052835,0.9005931036514971,1.0,0.8706882865974124,0.9504518963946763,0.9019407943724653,0.15763950105844873,-0.017117742450121973,0.8509298712277166,0.9504518963946763,0.892612911052835,0.912617048131303,0.7444601635168171,0.8084410968900904,0.2600985175046013,0.8161015438129171,0.9875836231622559,0.9285532947128626,0.8656521556350429,0.9136366942811719,0.9753812927662658,0.9248424842484251,1.0,0.7987754534508499,0.8706882865974123,0.733633252662566,0.8246324632463248,0.850734310908318,0.9515861841747731,0.9062267870482651,0.7197680389274806,0.8353646151231546,0.8248098172225294,0.7281819300643882,0.40632257080093986,0.761578001551804,0.78294569105848,0.733633252662566,0.7721921349552325,0.8876281897876519,0.8876281897876519,0.7554306788405601,0.84087684972398,0.8876281897876519,0.8008755181651387,0.8008755181651387,0.9173050356421714,0.8756637072799075,0.8126616147566987,0.8008755181651388,0.8756637072799075,0.8638886251761977,0.8876281897876519,0.912617048131303,0.6840574077045847,0.8008755181651388,0.879089690177919,0.832258129454394,0.7892665215187364,0.7626838980693967,0.7745274527452748,0.8008755181651389,0.9399780733682317,0.849380498541859,0.9753812927662658,0.7260873290503699,0.9399780733682317,0.9152027674571688,0.887036945782319,0.7094944121772335,0.1810874183353158,0.7395184524137624,0.8389438857030268,0.9173050356421715,0.9173050356421715,0.849380498541859,0.9173050356421714,0.9173050356421714,0.9515861841747731,0.9062267870482651,0.9267634892736193,0.9399780733682317,0.879089690177919,0.879089690177919,0.8364662745076458,0.8619165167598252,0.9173050356421715,0.8953123245079572,0.8845556908373883,0.8845556908373883,0.9399780733682317,0.9515861841747731,0.7745274527452747,0.3114753865985984,0.9255225000230868,0.733633252662566,0.7995799579957998,0.8747374737473751,0.9515861841747731,0.937605906474954,0.8008755181651388,0.937605906474954,0.786555229692343,0.8274727096690038,0.8743536408311854,0.9267634892736193,0.9399780733682317,0.9173050356421715,0.9504518963946763,0.84087684972398,0.9038214924453908,0.8126616147566988,0.7231972660705145,0.8026500147678498,0.7987754534508499,0.8815705678503081,0.8887626597286848,0.892612911052835,0.8389438857030268,0.7939614358481729,0.913636694281172,0.744978351773809,0.798526421564561,0.744460163516817,0.7554306788405601,0.9875836231622559,0.785927248515324,0.8107690772660379,0.9753812927662658,0.8626393314440008,0.7407461433428338,0.5856691192347137,0.5794594570507992,0.8626393314440008,0.9399780733682317,0.8376504731003499,0.9019407943724653,0.7987754534508499,0.8252048008991449,0.7643924869662495,0.9628138394884497,0.7985264215645609,0.3622986375763645,0.4193541632779854,0.9385107288336588,0.24161750179452246,0.32140074889478293,0.19762964650145246,0.3137039061190842,0.34312428277133444,0.8634933212930751,0.9038214924453908,0.2601338136009953,0.7170003201686654,0.7605860937424652,0.8364662745076458,0.6828354154153508,0.8041133209292003,0.8887626597286847,0.7892665215187364,0.9376059064749539,0.8286450937818084,0.8679207864634987,0.963384763386146,0.8747374737473751,0.8638886251761977,0.8876281897876519,0.8239681825776285,0.8008755181651388,0.8008755181651387,0.3678205937298512,0.7665509319907913,0.9515861841747731,0.8008755181651388,0.7892665215187364,0.37970431676117267,0.7306988765730884,0.9152027674571689,0.9019407943724654,0.28894620633855933,0.8008755181651387,0.6320699597605469,0.46460240766654476,0.2929204904850452,0.8491609117044069,0.7197680389274808,0.583771144546038,0.798477338910467,0.7417756260797284,0.8126616147566988,0.7260873290503699,0.6840574077045847,0.849160911704407,0.6840574077045847,0.7019564106258809,0.849160911704407,0.8364662745076458,0.7876727564130479,0.7146444178612754,0.7614348006698488,0.7146444178612754,0.7614348006698489,0.22995425928980812,0.7626838980693967,0.7626838980693967,0.7306988765730884,0.8116756587148369,0.7691522881061535,0.7376950397257458,0.8116756587148369,0.8367960877373309,0.7093382108879196,0.7093382108879196,0.9152027674571689,0.7759461217935492,0.849160911704407,0.21392711790536326,0.9173050356421714,-0.10933267758465001,0.5380860953158793,0.9019407943724654,1.0,0.879089690177919,0.798477338910467,0.7839339879446112,0.7839339879446112,0.8252048008991452,0.6993699369936996,0.6728118078169577,0.7477755459074068,0.8376504731003498,0.6066493189501797,0.8706882865974123,0.6970737529043467,0.7665509319907913
ADN,0.8876281897876519,0.9999999999999999,0.9140307202029789,0.8750308198221075,0.963017043370648,0.938790352039783,0.8008883748492832,0.938790352039783,0.8397518246925666,0.9042084429938919,0.8083227039804584,0.9635499838765871,0.7564320835288977,0.8753731343283581,0.724839480908938,0.962594764818605,0.7368585095915725,0.8633139448916701,0.800597014925373,0.8384478826638486,0.8776588405905117,0.9000874293746268,0.24531495154877592,0.7887157582082056,0.8303202632613947,0.4719581993591202,0.7904950703488375,0.7802291915543647,0.7591997448957654,0.8908895735987915,0.8626393314440008,0.5265829718108688,0.4130012807170165,0.9127595914197422,0.8384478826638486,0.9750746268656715,0.800597014925373,0.9252238805970149,0.8397518246925666,0.8892710883661747,0.8035217508694114,0.8684331484248043,0.7788093876290445,0.8282341141097781,0.913046069347313,0.951795930311612,0.7617744840415458,0.24382184440167143,0.913046069347313,0.9140307202029789,0.9635499838765872,0.951795930311612,0.9876442560307774,0.9502006484796651,0.7745412991674763,0.9251440389271459,0.8529464773501448,0.8266318541608801,0.7378893638727521,0.6985063375629688,0.8504477611940296,0.8018210131032116,0.9140307202029789,0.8168826632401454,0.7240113470820916,0.8303202632613947,0.9258752183915537,0.9252238805970149,0.8384478826638486,0.8604306564013415,0.9270835670712453,0.8762535362762169,0.9023712038308785,0.876253536276217,0.8876281897876519,0.8266318541608801,0.8684331484248043,0.9155585437183402,0.8123474670806784,0.8876281897876519,0.9999999999999999,0.9140307202029789,0.963017043370648,0.9387799246785099,0.8415516333596941,0.8529464773501448,0.8625021394688367,0.7700588321372396,0.8376504731003499,0.8750308198221075,0.8876281897876519,0.7810614767730633,0.9876442560307774,0.8876281897876519,0.7591997448957652,0.8384478826638486,0.7902325610189582,0.1870602033420136,0.07325405804308151,0.7372174331496106,0.8384478826638486,0.8549496565055604,0.800597014925373,0.731802690284732,0.818975584108751,0.29832780008356086,0.7293846611483109,0.8753731343283581,0.8415516333596941,0.7540970243886777,0.8018210131032117,0.8881800071194916,0.8376504731003498,0.8876281897876519,0.9127595914197422,0.8820071426074978,0.8438395693529132,0.8876281897876519,0.9627781938029559,0.8645114565293707,0.819245990281022,0.7810614767730634,0.8466106471124627,0.8114141393899057,0.8397518246925665,0.39775762376082235,0.8711436990069241,0.8930267274966955,0.8438395693529132,0.882007142607498,0.9999999999999999,0.9999999999999999,0.8662206034792428,0.951795930311612,0.9501492537313432,0.9130460693473129,0.9130460693473129,0.8795790497497262,0.9876442560307774,0.9252238805970149,0.9130460693473129,0.9876442560307774,0.9258752183915537,0.9999999999999999,0.800597014925373,0.7745412991674762,0.913046069347313,0.8415516333596942,0.7700588321372398,0.9010643773338853,0.8753731343283581,0.8876281897876519,0.8633139448916701,0.852946477350145,0.8604306564013415,0.8881800071194915,0.8384478826638486,0.8776588405905117,0.8529464773501448,0.7748043816120308,0.7745412991674763,0.23763786838944445,0.8018210131032117,0.8008883748492832,0.8795790497497263,0.8795790497497263,0.8114141393899058,0.8795790497497262,0.8795790497497262,0.9140307202029789,0.8684331484248046,0.8892710883661747,0.9023712038308785,0.8415516333596942,0.8415516333596942,0.7744219766266859,0.8249176007170691,0.8795790497497263,0.882007142607498,0.8466106471124627,0.8466106471124627,0.9023712038308785,0.9140307202029789,0.8376504731003498,0.3458335973362546,0.913046069347313,0.8438395693529132,0.9126170481313028,0.962594764818605,0.9387903520397831,0.9002985074626865,0.913046069347313,0.9002985074626865,0.8499742102695883,0.9387903520397831,0.9378883173951951,0.8892710883661747,0.8776588405905117,0.8549496565055605,0.8384478826638486,0.9270835670712453,0.8662206034792429,0.9252238805970149,0.787115961542478,0.9140307202029789,0.9127595914197422,0.8438395693529132,0.9754969005068906,0.8303202632613949,0.849862508353432,0.8046845734968531,0.8018210131032116,0.7550851186974199,0.6867469887687974,0.8056908700172292,0.8662206034792428,0.8753731343283581,0.8500379209435772,0.8956767509013855,0.86331394489167,0.7756716417910446,0.8253754416013576,0.604296954332085,0.5711310022181219,0.9750746268656715,0.8282341141097781,0.9501492537313432,0.8645114565293707,0.9127595914197422,0.8911757216064489,0.8762535362762169,0.8500379209435771,0.8089361504184767,0.42352476184620214,0.4125718461049226,0.9010643773338853,0.28139091397545235,0.35279708421814393,0.1945722030956221,0.3093573735707321,0.37537377723652454,0.8253754416013576,0.8908895735987915,0.28669311247979795,0.8282341141097781,0.8774182369080851,0.9508591800327656,0.6743570735793963,0.7904950703488375,0.8514426952185485,0.9010643773338853,0.8255223880597014,0.8149645192363733,0.805690870017229,0.8762535362762169,0.9875836231622559,0.8762535362762169,0.9999999999999999,0.9127595914197423,0.86331394489167,0.913046069347313,0.3608234153483723,0.8529464773501448,0.8397518246925665,0.913046069347313,0.8762535362762169,0.28999528577544226,0.8415516333596941,0.8776588405905117,0.8645114565293706,0.32230916494720374,0.8881800071194915,0.7403454749201764,0.39474603949410475,0.3193964934798842,0.9127595914197423,0.8303202632613949,0.6988060323097945,0.9134934331589436,0.852946477350145,0.9252238805970149,0.8384478826638486,0.7999136798973641,0.963017043370648,0.7999136798973641,0.7869058808841879,0.963017043370648,0.9508591800327656,0.9002985074626865,0.8266318541608801,0.8750308198221074,0.8266318541608801,0.8750308198221075,0.26249126679504864,0.8753731343283581,0.8753731343283581,0.8415516333596941,0.9251440389271459,0.8549496565055605,0.8255223880597014,0.9251440389271458,0.9502006484796651,0.7751828658537329,0.8263005513809089,0.8776588405905117,0.86331394489167,0.963017043370648,0.24967335992244044,0.8795790497497262,-0.11070726065157424,0.529975495005346,0.8892710883661747,0.8876281897876519,0.8415516333596942,0.7870609755611121,0.7700858888286218,0.7700858888286218,0.7115577184068043,0.8126616147566988,0.7871159615424781,0.862920450119811,0.8005970149253729,0.7017682270616723,0.7591997448957652,0.8123474670806784,0.8529464773501448
PAE,0.9515861841747731,0.9140307202029789,1.0,0.7903691416627544,0.8779917916467145,0.8770250368188515,0.834452519804207,0.8524300441826217,0.8770250368188514,0.9639747307151891,0.7456778335677197,0.8770250368188515,0.71931853006255,0.9635499838765871,0.7961903221358675,0.9019407943724653,0.8031068941977864,0.7779985782870411,0.8645114565293706,0.9015021548782348,0.9632532654080278,0.8152591372610346,0.23355368993106385,0.876801439559996,0.9150434905846613,0.5406346675515713,0.8479704366579506,0.8373003607410747,0.7944741494790868,0.8042607306360238,0.9267634892736193,0.5023135367161363,0.3968260583953154,0.8280685266807625,0.9015021548782349,0.8892710883661749,0.8645114565293706,0.8397518246925666,0.8278350515463918,0.803240058910162,0.7668689585889946,0.9279028104294618,0.8159650352937529,0.8896091503508903,0.8274000089235186,0.8650611119985112,0.8543246833577999,0.26892184308794637,0.8274000089235186,1.0,0.8770250368188515,0.8650611119985112,0.9015021548782349,0.865039128457595,0.6913652621450234,0.8401491328593148,0.7668689585889945,0.7412943803440313,0.796688708321942,0.7685079937224467,0.9140307202029789,0.8645236870506343,0.8278350515463918,0.7307459293135192,0.7409363635717873,0.7682497701930779,0.8398778257093136,0.8645114565293706,0.9015021548782348,0.8940698715715407,0.840513073646132,0.9138154097332754,0.9632532654080278,0.9138154097332754,0.9515861841747731,0.8398778257093136,0.9523328544688312,0.9757952670552013,0.7287329385331937,0.9515861841747731,0.9140307202029789,1.0,0.8779917916467145,0.8543246833577998,0.8777755319585283,0.8896091503508903,0.9279150566126666,0.8301826342719841,0.9019407943724653,0.9397091152524356,0.9515861841747731,0.8416466303888696,0.9262028701964736,0.9515861841747731,0.8188723074347706,0.9015021548782347,0.8524300441826216,0.17090132185081128,0.06784287543091166,0.8077141713052881,0.9015021548782348,0.8905778705193974,0.8645114565293706,0.71931853006255,0.8267614783392306,0.28490711954047465,0.7668689585889945,0.938790352039783,0.9022804657326966,0.8159650352937529,0.8645236870506342,0.9509035855147123,0.9019407943724654,0.9515861841747731,0.8280685266807625,0.916464939257505,0.7568925021538759,0.8274727096690037,0.8768014395599961,0.9508100147275406,0.9034727663900923,0.71931853006255,0.8808193600060217,0.869724580759141,0.7540500736377027,0.4269950295183272,0.7833396826561173,0.8057525902326148,0.7568925021538759,0.794474149479087,0.9140307202029789,0.9140307202029789,0.7797557968618556,0.8650611119985112,0.9140307202029789,0.8274000089235186,0.8274000089235186,0.9639747307151891,0.9015021548782348,0.8397518246925664,0.8274000089235187,0.9015021548782348,0.8891695483919548,0.9140307202029789,0.8645114565293706,0.6913652621450234,0.8274000089235186,0.9267853995068649,0.8057525902326148,0.8152319643679931,0.7902325610189582,0.8026500147678498,0.8026992936052799,0.9387052270556486,0.8940698715715407,0.9509035855147123,0.7532978629688023,0.9387052270556486,0.9141571887032696,0.8401491328593148,0.7165689291998627,0.2186757745659455,0.7412943803440313,0.8831009997509002,0.963974730715189,0.963974730715189,0.8940698715715407,0.9639747307151891,0.9639747307151891,1.0,0.9523328544688312,0.9754050073637703,0.987801303760407,0.9267853995068649,0.9267853995068649,0.8661249235844223,0.9148191196541554,0.963974730715189,0.9408630972131886,0.9295591986809737,0.9295591986809737,0.987801303760407,1.0,0.7778273198666961,0.33087992818519446,0.9509035855147123,0.7568925021538759,0.8274727096690038,0.9267634892736193,0.9754050073637703,0.9635499838765871,0.8274000089235185,0.9635499838765871,0.7903691416627544,0.8524300441826216,0.9029534241296906,0.9754050073637703,0.9387052270556486,0.9150434905846613,0.9015021548782347,0.8650611119985111,0.951290333281033,0.8397518246925666,0.7282219967488582,0.8278350515463918,0.8280685266807625,0.9279028104294618,0.9138154097332754,0.8416466303888694,0.8831009997509002,0.8373003607410747,0.8645236870506343,0.7858230529916824,0.7435229219482902,0.7437841501278137,0.7797557968618556,0.9635499838765871,0.7910117875768412,0.8320795213310695,0.9509035855147123,0.8149921928557624,0.7371555599108206,0.5508150625698852,0.5469010955147688,0.8892710883661747,0.9141571887032696,0.8645114565293708,0.9508100147275406,0.8280685266807625,0.8586923521851002,0.7905861030266725,0.9162003475894762,0.8406242536905105,0.405074771846633,0.3927917006734787,0.987752993757237,0.2685068293447349,0.3366435154112511,0.18566329876729035,0.2967224445581966,0.35944875904279555,0.8831009997509002,0.951290333281033,0.26844652314817796,0.7423209202366154,0.7938968829314771,0.8661249235844223,0.6497767473744899,0.8479704366579506,0.9384612710745959,0.8152319643679931,0.8892710883661747,0.8722771759167692,0.8905778705193974,0.9384612710745959,0.9019407943724654,0.8152319643679931,0.9140307202029789,0.8530301591637386,0.8026992936052798,0.8274000089235186,0.3403569160438795,0.7668689585889945,0.9016200294550811,0.8274000089235186,0.8152319643679931,0.3722069216398243,0.7552508630876873,0.9141571887032695,0.9508100147275407,0.30712132340736975,0.8274000089235187,0.6502530582025994,0.4683773427882558,0.3009324429784285,0.8779917916467145,0.743784150127814,0.6157478035591523,0.8292063343928786,0.7668689585889945,0.8397518246925665,0.7532978629688024,0.7165689291998625,0.8779917916467145,0.7165689291998625,0.7236528358847428,0.8779917916467145,0.8661249235844223,0.8149921928557623,0.7412943803440314,0.7903691416627544,0.7412943803440314,0.7903691416627544,0.24731686098523606,0.7902325610189582,0.7902325610189582,0.7552508630876873,0.8401491328593148,0.7927153902583417,0.765472929182154,0.8401491328593148,0.865039128457595,0.6923413260953556,0.7431191045134163,0.9141571887032695,0.8026992936052798,0.8779917916467145,0.23575669249086448,0.9639747307151891,-0.11489519226202781,0.5924081421344478,0.9262150220913109,0.9515861841747731,0.9267853995068648,0.7538512874981149,0.8267614783392306,0.8267614783392306,0.782225080865382,0.7281819300643882,0.7032603642658821,0.7789696364630362,0.8892710883661747,0.6462047987576881,0.8188723074347706,0.7287329385331937,0.7668689585889945
RFJ,0.7614348006698489,0.8750308198221075,0.7903691416627544,1.0,0.911666146007237,0.8401491328593148,0.754251787534823,0.8401491328593148,0.7903691416627544,0.8315786274955737,0.7606836286679707,0.8401491328593148,0.6830241998345709,0.79986099116455,0.5909278263416959,0.8870369457823191,0.6843168482722317,0.8882162699564446,0.7497477720595116,0.7632313381374977,0.8288759767039996,0.9496229260935145,0.25344093979241045,0.7382343517737082,0.7077832711114046,0.4175463782202972,0.7195366537522678,0.7095543293268917,0.7113020286728098,0.8177682809466021,0.7614348006698489,0.5148315654007949,0.4242358326435082,0.9369271790889043,0.7632313381374977,0.9000874293746268,0.7497477720595116,0.925144038927146,0.865039128457595,0.8401491328593148,0.7046635860816305,0.7465774528783965,0.7046635860816305,0.7543485423305781,0.8632192835926551,0.8288759767039995,0.6321420385404566,0.2620853430374816,0.8632192835926551,0.7903691416627544,0.8401491328593148,0.8288759767039994,0.8882162699564446,0.9244343891402717,0.7207345858142277,0.9244343891402717,0.8040334985795257,0.8515945346289026,0.6659447097346245,0.6432584794236537,0.7998609911645501,0.776770111295146,0.8899291240558752,0.842567137477941,0.6455886044067456,0.8315786274955737,0.8017115857397314,0.9251440389271459,0.7132373654099188,0.789131203449381,0.8288759767039995,0.8515945346289026,0.779191020455052,0.776770111295146,0.7614348006698489,0.726887162405975,0.7960235899518416,0.8177682809466021,0.8354990728506059,0.7614348006698489,0.8750308198221075,0.7903691416627544,0.911666146007237,0.9371775900056807,0.718572854821247,0.7295060642061043,0.7853609805989007,0.7218543843416737,0.8116756587148368,0.7984917043740575,0.7865552296923429,0.7325423423882385,0.8632192835926552,0.7614348006698489,0.6372296286800687,0.7132373654099189,0.740589150466194,0.12808869661618022,0.16942680101023821,0.6042474637115792,0.7132373654099189,0.8068195562187398,0.7497477720595116,0.6335060572809033,0.6996841275952796,0.22170887493047425,0.6798211079571568,0.7497477720595116,0.7185728548212471,0.7046635860816306,0.726887162405975,0.7632313381374976,0.7865552296923429,0.7614348006698489,0.9369271790889043,0.785374428665551,0.8207466584885643,0.8367960877373309,0.913213256320234,0.7903691416627544,0.7218543843416738,0.7573014136650722,0.7995285841476839,0.7398566059634784,0.8401491328593148,0.3600148523136839,0.8241908068208763,0.8454697270252869,0.8207466584885643,0.8347560286607117,0.8750308198221075,0.8750308198221075,0.8177682809466021,0.8288759767039995,0.8750308198221075,0.8632192835926551,0.8632192835926551,0.8068195562187398,0.8632192835926552,0.8750308198221075,0.9632072290478128,0.8632192835926552,0.8765360090734882,0.8750308198221075,0.7497477720595116,0.6952286150935293,0.8632192835926551,0.7681705678839247,0.7218543843416738,0.8515945346289026,0.9000874293746267,0.8870369457823191,0.7882283245012869,0.7543485423305781,0.7644939047064297,0.7632313381374976,0.8632192835926551,0.7543485423305781,0.7543485423305781,0.6473604826546004,0.7462405565349262,0.21902893632246717,0.776770111295146,0.7542517875348229,0.7573014136650722,0.7573014136650722,0.7644939047064297,0.8068195562187398,0.8068195562187398,0.7903691416627544,0.7465774528783964,0.7903691416627544,0.779191020455052,0.7681705678839247,0.7681705678839247,0.6455886044067456,0.7481146304675719,0.7573014136650722,0.7606836286679706,0.7748663614744915,0.7748663614744915,0.779191020455052,0.7903691416627544,0.786555229692343,0.31658848510610504,0.8382222972288658,0.8207466584885643,0.887036945782319,0.861916516759825,0.8152591372610346,0.8249176007170692,0.8632192835926551,0.8249176007170692,0.8488687782805432,0.8899291240558752,0.8611440798439025,0.7903691416627544,0.7543485423305781,0.7325423423882383,0.7382343517737082,0.8537184548284733,0.7681705678839246,0.925144038927146,0.7095778813538989,0.865039128457595,0.9369271790889043,0.7960235899518416,0.876536009073488,0.7573014136650722,0.7788677829458676,0.7587226168777592,0.7518286368505605,0.7103690838590697,0.6407885130027142,0.7325423423882385,0.8673659940092797,0.7497477720595116,0.8229547803295391,0.7748663614744916,0.7382343517737082,0.7246911625069924,0.7788677829458676,0.5947158291065634,0.5303712757104142,0.8750308198221076,0.7046635860816306,0.925144038927146,0.8401491328593148,0.9621882121705715,0.8364008220854298,0.8515945346289026,0.7722787300658838,0.7144880182860842,0.4363022130634202,0.39424636274429636,0.8017115857397316,0.2016726917108739,0.2528494491766987,0.20073428286247255,0.31812268198731275,0.38641021382265084,0.7542517875348229,0.7681705678839247,0.20060003479088837,0.8537184548284733,0.8488057954987556,0.8989688557250219,0.63340912523332,0.7195366537522679,0.8017115857397316,0.826653060184317,0.7497477720595116,0.6949383689668782,0.7820604849419059,0.7518286368505605,0.8870369457823191,0.7518286368505605,0.8750308198221075,0.911666146007237,0.7632313381374976,0.788228324501287,0.34406993195690755,0.8040334985795257,0.7156991548679137,0.8632192835926551,0.8266530601843171,0.2799847736615403,0.8673659940092797,0.8040334985795258,0.7654791460644742,0.25545304866159174,0.8882162699564446,0.6952646502895063,0.28220308548628764,0.33210231471268786,0.911666146007237,0.8563376987724074,0.6962646546704008,0.8609187021393747,0.878560932952947,0.8750308198221075,0.8882162699564446,0.8482644394177199,0.911666146007237,0.8482644394177199,0.789131203449381,0.911666146007237,0.9243068808568495,0.8499742102695884,0.9014774835180736,0.8992458521870288,0.9014774835180736,1.0,0.19728211971836396,0.925144038927146,0.925144038927146,0.842567137477941,0.9244343891402717,0.8068195562187398,0.9000874293746268,0.9244343891402717,0.8992458521870288,0.8231123809893678,0.900192624517531,0.8040334985795258,0.8632192835926552,0.911666146007237,0.17802632493980508,0.8068195562187398,-0.015503105974793022,0.48826735257420284,0.8152591372610346,0.7614348006698489,0.8673659940092797,0.7338205556955314,0.748831235611436,0.748831235611436,0.6300422813086737,0.7363143716473549,0.7853609805989007,0.7846598142730687,0.7246911625069925,0.6958252521142554,0.6866112286752296,0.8354990728506059,0.8040334985795257
